CustomerID,Customer_Segment,Acquisition_Date,Age,Gender,Job_Category,Annual_Income,Education_Level,Marital_Status,Household_Size,Product,Quantity,Unit_Price,Discount_Applied,Payment_Method,Revenue,Customer_Lifetime_Value,Profit_Margin,Loyalty_Score,Loyalty_Tier,Customer_Satisfaction,Purchase_Frequency,Days_Since_Last_Purchase,Newsletter_Subscribed,Support_Tickets,Email_Open_Rate,Social_Media_Engagement,Purchase_Date,Purchase_Hour,Season,Is_Weekend,Days_to_Next_Purchase,Churned,Churn_Risk_Score,Return_Rate,Payment_Delay_Days,Customer_Acquisition_Cost,Marketing_Channel,First_Purchase_Channel,Net_Revenue,Revenue_per_Unit,CLV_to_CAC_Ratio,Engagement_Score,Profitability_Score,Age_Group,Revenue_Tier,Seasonal_Factor,Purchase_Month,Purchase_Quarter,Purchase_Year,Days_Since_Acquisition,Acquisition_Month,Cohort_Index
C29384,New,2023-07-09,60,Male,Finance,25000,Bachelor,Married,6,Product_D,1,24.97,0.341,Credit Card,609,5730,0.104,12.6,Bronze,1.0,3,13,1,2,0.424,0.057,2024-01-17,11,Summer,1,93,1,92.4,0.037,1,55,Referral,Online,401.331,609.0,104.18,0.537,1.15,46-60,Medium,0.9,1,1,2024,192,2023-07,6
C29385,VIP,2023-03-01,49,Female,Retail,60003,Bachelor,Married,2,Product_B,3,40.96,0.139,Digital Wallet,10000,31135,0.373,41.5,Silver,5.0,7,9,0,0,0.462,0.148,2024-06-13,17,Spring,0,28,1,63.9,0.034,5,50,Email,Store,8610.0,3333.33,622.7,0.378,74.6,46-60,Premium,1.2,6,2,2024,470,2023-03,15
C29386,Regular,2023-11-11,33,Male,Finance,31036,Bachelor,Divorced,3,Product_B,1,41.21,0.207,Bank Transfer,100,2946,0.288,6.2,Bronze,1.0,4,35,1,1,0.655,0.055,2024-09-15,15,Spring,0,95,1,94.9,0.03,4,128,Search,Online,79.3,100.0,23.02,0.594,0.22,31-45,Low,1.2,9,3,2024,309,2023-11,10
C29387,VIP,2023-08-15,22,Female,Healthcare,90147,High School,Single,4,Product_B,1,10.45,0.387,Credit Card,2676,20373,0.339,12.2,Bronze,1.6,7,7,1,0,0.518,0.481,2024-08-07,13,Spring,0,1,1,92.6,0.217,3,95,Direct,Store,1640.388,2676.0,214.45,0.696,9.55,18-30,Premium,1.2,8,3,2024,358,2023-08,12
C29388,Regular,2023-12-12,26,Female,Other,25000,Bachelor,Single,8,Product_D,1,23.16,0.114,Credit Card,1224,10477,0.574,30.4,Silver,2.3,1,2,1,1,0.722,0.464,2023-02-04,18,Winter,1,35,1,78.7,0.011,4,50,Direct,Online,1084.464,1224.0,209.54,0.755,14.05,18-30,High,1.4,2,1,2023,-311,2023-12,-10
C29389,New,2023-12-17,58,Female,Education,25000,Bachelor,Divorced,2,Product_E,1,18.95,0.201,Credit Card,1381,8003,0.611,35.7,Silver,2.6,2,38,0,3,0.095,0.074,2023-03-03,8,Spring,1,8,1,72.1,0.056,2,187,Referral,Store,1103.4189999999999,1381.0,42.8,0.23,4.51,46-60,High,1.2,3,1,2023,-289,2023-12,-9
C29390,Regular,2023-03-16,68,Male,Education,84760,Bachelor,Single,3,Product_D,1,77.71,0.313,PayPal,1692,55253,0.436,34.8,Silver,1.7,4,29,1,2,0.34,0.1,2023-06-02,12,Spring,1,132,1,73.4,0.083,1,78,Social,Store,1162.404,1692.0,708.37,0.516,9.46,60+,High,1.2,6,2,2023,78,2023-03,3
C29391,New,2023-10-02,43,Male,Other,30625,Bachelor,Single,2,Product_B,1,190.38,0.179,Credit Card,247,2006,0.242,7.0,Bronze,1.0,2,17,0,6,0.554,0.054,2024-04-08,12,Spring,0,18,1,94.6,0.044,9,69,Search,Store,202.78699999999998,247.0,29.07,0.373,0.87,31-45,Low,1.2,4,2,2024,189,2023-10,6
C29392,Regular,2023-06-21,44,Male,Finance,27878,Bachelor,Single,3,Product_A,1,21.61,0.083,Bank Transfer,2697,19863,0.311,37.1,Silver,3.0,8,2,0,0,0.352,0.148,2024-05-01,8,Summer,1,22,0,70.3,0.026,7,54,Search,Store,2473.149,2697.0,367.83,0.349,15.53,31-45,Premium,0.9,5,2,2024,315,2023-06,11
C29393,New,2023-06-20,53,Female,Education,59542,Bachelor,Married,4,Product_B,3,46.2,0.108,Bank Transfer,744,18249,0.829,36.6,Silver,1.8,1,21,1,0,0.268,0.014,2024-12-13,11,Winter,0,2,1,70.9,0.013,1,249,Referral,Store,663.648,248.0,73.29,0.473,2.48,46-60,Medium,1.4,12,4,2024,542,2023-06,18
C29394,VIP,2023-10-05,43,Female,Finance,70811,Master,Married,2,Product_C,1,63.23,0.048,Credit Card,783,7970,0.146,8.1,Bronze,1.0,1,9,1,3,0.496,0.299,2023-06-20,12,Winter,1,123,1,94.2,0.027,5,50,Social,Store,745.4159999999999,783.0,159.4,0.634,2.29,31-45,Medium,1.4,6,2,2023,-107,2023-10,-4
C29395,New,2023-07-16,58,Male,Finance,55779,High School,Single,2,Product_A,3,32.33,0.569,Bank Transfer,395,31561,0.261,32.7,Silver,1.3,2,14,0,0,0.395,0.119,2024-08-13,13,Winter,1,37,1,76.0,0.015,5,117,Search,Online,170.24500000000003,131.67,269.75,0.347,0.88,46-60,Low,1.4,8,3,2024,394,2023-07,13
C29396,Regular,2023-09-13,46,Female,IT,25000,High School,Married,6,Product_B,1,35.3,0.142,Digital Wallet,1171,10910,0.179,29.6,Silver,2.0,13,18,1,3,0.808,0.155,2023-04-23,12,Summer,0,32,1,79.6,0.004,15,292,Email,Store,1004.718,1171.0,37.36,0.679,0.72,46-60,High,0.9,4,2,2023,-143,2023-09,-5
C29397,VIP,2023-11-16,44,Male,Healthcare,49141,Master,Widowed,3,Product_D,2,88.7,0.18,Credit Card,9649,24927,0.131,56.9,Gold,5.0,5,14,1,6,0.155,0.175,2023-01-12,14,Spring,0,1,0,38.6,0.054,16,85,Social,Online,7912.18,4824.5,293.26,0.491,14.87,31-45,Premium,1.2,1,1,2023,-308,2023-11,-10
C29398,New,2023-05-04,31,Female,Healthcare,127073,High School,Single,5,Product_A,4,36.15,0.077,PayPal,151,56417,0.753,29.8,Silver,1.3,2,33,1,0,0.331,0.06,2024-06-13,11,Summer,0,53,1,79.3,0.02,0,69,Referral,Online,139.37300000000002,37.75,817.64,0.499,1.65,31-45,Low,0.9,6,2,2024,406,2023-05,13
C29399,Regular,2023-03-03,27,Female,Finance,67541,Bachelor,Single,4,Product_C,2,53.98,0.207,Credit Card,1139,15580,0.392,16.2,Bronze,1.2,15,47,1,0,0.551,0.015,2023-11-12,11,Fall,1,43,1,90.5,0.03,4,50,Search,Store,903.2270000000001,569.5,311.6,0.544,8.93,18-30,High,1.1,11,4,2023,254,2023-03,8
C29400,Regular,2023-07-14,18,Female,Healthcare,94167,Bachelor,Married,2,Product_C,3,43.77,0.223,PayPal,2093,102248,0.401,60.2,Gold,4.5,7,17,0,1,0.358,0.421,2023-12-09,18,Fall,0,86,0,33.7,0.056,8,102,Social,Online,1626.261,697.67,1002.43,0.424,8.23,18-30,Premium,1.1,12,4,2023,148,2023-07,5
C29401,Regular,2023-01-21,60,Male,Finance,52532,Bachelor,Married,3,Product_A,2,21.68,0.153,PayPal,201,26552,0.236,32.6,Silver,1.8,6,2,0,0,0.435,0.189,2023-02-11,10,Fall,0,16,0,76.1,0.023,4,54,Direct,Online,170.24699999999999,100.5,491.7,0.386,0.88,46-60,Low,1.1,2,1,2023,21,2023-01,1
C29402,New,2023-11-27,39,Female,Manufacturing,32740,Bachelor,Widowed,3,Product_C,1,67.65,0.384,Bank Transfer,2772,22738,0.099,43.8,Silver,4.3,5,2,1,2,0.194,0.172,2024-12-15,16,Winter,0,86,1,60.2,0.048,3,68,Search,App,1707.552,2772.0,334.38,0.509,4.04,31-45,Premium,1.4,12,4,2024,384,2023-11,13
C29403,Regular,2023-03-21,35,Female,Other,95434,High School,Single,2,Product_E,2,95.52,0.158,PayPal,1647,35858,0.203,28.0,Silver,2.4,2,11,1,3,0.365,0.154,2024-04-10,14,Fall,0,2,1,81.2,0.025,0,50,Search,Store,1386.774,823.5,717.16,0.55,6.69,31-45,High,1.1,4,2,2024,386,2023-03,13
C29404,New,2023-08-31,18,Non-binary,Manufacturing,27291,Bachelor,Single,4,Product_C,1,42.14,0.151,Credit Card,1894,21723,0.519,44.2,Silver,3.0,5,1,1,2,0.482,0.228,2024-10-27,10,Fall,0,15,0,59.5,0.015,13,87,Referral,Online,1608.0059999999999,1894.0,249.69,0.612,11.3,18-30,High,1.1,10,4,2024,423,2023-08,14
C29405,Regular,2023-09-20,32,Male,Finance,130063,High School,Married,4,Product_D,3,91.09,0.531,Credit Card,721,15510,0.293,15.7,Bronze,1.0,16,18,1,0,0.553,0.015,2024-07-29,12,Spring,0,17,1,90.8,0.019,3,50,Social,App,338.149,240.33,310.2,0.561,4.23,31-45,Medium,1.2,7,3,2024,313,2023-09,10
C29406,New,2023-08-06,30,Female,Retail,25850,Master,Single,2,Product_B,1,45.14,0.433,Credit Card,479,23345,0.428,57.3,Gold,3.4,4,12,1,0,0.494,0.395,2024-01-30,21,Spring,0,36,0,38.0,0.001,3,119,Email,Phone,271.59299999999996,479.0,196.18,0.66,1.72,18-30,Medium,1.2,1,1,2024,177,2023-08,5
C29407,Regular,2023-04-11,30,Male,IT,86655,High School,Married,5,Product_A,5,106.0,0.06,Bank Transfer,1861,29663,0.561,34.4,Silver,2.1,3,3,1,0,0.319,0.119,2023-01-21,15,Fall,1,173,0,73.9,0.136,2,70,Search,Online,1749.34,372.2,423.76,0.53,14.91,18-30,High,1.1,1,1,2023,-80,2023-04,-3
C29408,New,2023-06-01,46,Male,Education,37261,Bachelor,Single,1,Product_E,1,120.95,0.139,PayPal,250,28102,0.866,43.2,Silver,2.0,5,15,1,1,0.678,0.041,2023-10-25,16,Fall,0,26,0,61.1,0.068,0,50,Email,App,215.25,250.0,562.04,0.607,4.33,46-60,Low,1.1,10,4,2023,146,2023-06,4
C29409,Regular,2023-10-01,43,Female,Manufacturing,25000,Bachelor,Married,4,Product_A,2,69.28,0.139,Bank Transfer,1417,8479,0.311,31.7,Silver,2.9,1,12,1,0,0.695,0.05,2023-08-30,12,Summer,0,15,1,77.2,0.019,8,50,Email,Online,1220.037,708.5,169.58,0.617,8.81,31-45,High,0.9,8,3,2023,-32,2023-10,-2
C29410,Regular,2023-08-14,21,Male,Finance,116047,High School,Single,1,Product_C,1,100.81,0.226,Credit Card,282,6222,0.379,5.7,Bronze,1.4,2,87,0,1,0.084,0.034,2024-01-08,17,Fall,1,49,1,95.0,0.001,8,50,Search,Phone,218.268,282.0,124.44,0.188,2.14,18-30,Low,1.1,1,1,2024,147,2023-08,5
C29411,Regular,2023-08-03,22,Female,Other,25000,Master,Married,4,Product_E,3,163.52,0.123,Credit Card,760,5479,0.279,11.4,Bronze,1.2,3,18,1,4,0.295,0.017,2024-02-26,14,Winter,1,118,1,92.9,0.042,0,56,Social,Store,666.52,253.33,97.84,0.484,3.79,18-30,Medium,1.4,2,1,2024,207,2023-08,6
C29412,Regular,2023-07-05,22,Female,Healthcare,76617,Bachelor,Single,4,Product_B,4,28.93,0.257,Credit Card,1027,16563,0.102,13.2,Bronze,1.4,6,2,1,1,0.266,0.046,2024-03-14,19,Winter,0,26,1,92.1,0.028,4,235,Search,App,763.061,256.75,70.48,0.493,0.45,18-30,High,1.4,3,1,2024,253,2023-07,8
C29413,Regular,2023-07-20,69,Male,Manufacturing,51098,Bachelor,Divorced,3,Product_D,2,154.33,0.26,Credit Card,762,1922,0.513,4.4,Bronze,1.2,12,0,1,1,0.701,0.179,2023-02-04,12,Fall,0,39,1,95.4,0.008,6,163,Search,Store,563.88,381.0,11.79,0.664,2.4,60+,Medium,1.1,2,1,2023,-166,2023-07,-5
C29414,Regular,2023-02-18,64,Male,Education,200760,Master,Single,3,Product_D,1,34.13,0.16,PayPal,396,37183,0.276,10.8,Bronze,1.0,1,51,0,0,0.065,0.382,2023-12-12,12,Winter,0,25,1,93.2,0.039,6,106,Search,App,332.64,396.0,350.78,0.306,1.03,60+,Low,1.4,12,4,2023,297,2023-02,10
C29415,VIP,2023-03-10,29,Male,Education,192182,PhD,Married,2,Product_A,3,47.16,0.458,Bank Transfer,1757,11739,0.587,11.6,Bronze,1.6,3,38,1,3,0.53,0.188,2023-02-07,9,Fall,1,58,1,92.8,0.005,0,50,Search,Online,952.2940000000001,585.67,234.78,0.595,20.63,18-30,High,1.1,2,1,2023,-31,2023-03,-1
C29416,VIP,2023-09-29,18,Male,Other,61129,Bachelor,Married,1,Product_D,1,76.64,0.246,Bank Transfer,4308,20458,0.341,23.9,Bronze,2.4,5,31,1,0,0.137,0.161,2023-08-22,13,Fall,0,70,1,85.0,0.036,1,50,Direct,Online,3248.232,4308.0,409.16,0.472,29.38,18-30,Premium,1.1,8,3,2023,-38,2023-09,-1
C29417,Regular,2023-01-29,43,Male,Finance,47790,High School,Married,2,Product_D,1,17.47,0.09,Credit Card,749,10176,0.533,11.4,Bronze,2.2,4,86,0,2,0.293,0.013,2024-12-23,10,Fall,1,70,1,92.9,0.063,3,50,Social,Phone,681.59,749.0,203.52,0.245,7.98,31-45,Medium,1.1,12,4,2024,694,2023-01,23
C29418,Regular,2023-07-29,42,Male,IT,25000,High School,Married,4,Product_A,2,67.76,0.39,Bank Transfer,1069,6551,0.198,26.9,Silver,2.4,4,30,1,0,0.084,0.584,2023-09-11,10,Summer,1,80,0,82.4,0.019,7,108,Social,Online,652.09,534.5,60.66,0.584,1.96,31-45,High,0.9,9,3,2023,44,2023-07,2
C29419,New,2023-11-07,46,Male,Other,79223,Bachelor,Married,4,Product_A,2,39.53,0.167,Credit Card,2531,30225,0.341,25.2,Silver,2.4,1,6,1,1,0.117,0.143,2024-03-30,23,Spring,0,22,1,84.0,0.007,2,56,Social,Online,2108.323,1265.5,539.73,0.475,15.41,46-60,Premium,1.2,3,1,2024,144,2023-11,4
C29420,Regular,2023-06-28,53,Non-binary,Education,25000,Bachelor,Single,2,Product_D,1,45.98,0.145,Bank Transfer,1206,13653,0.081,42.0,Silver,2.2,9,13,0,0,0.306,0.288,2023-10-01,9,Summer,1,136,1,63.1,0.006,1,139,Search,Online,1031.1299999999999,1206.0,98.22,0.371,0.7,46-60,High,0.9,10,4,2023,95,2023-06,4
C29421,New,2023-06-12,48,Female,IT,70653,Master,Married,2,Product_C,1,26.72,0.022,Credit Card,236,12976,0.598,18.3,Bronze,1.4,8,10,1,1,0.605,0.22,2024-03-11,11,Summer,0,60,1,89.2,0.028,0,50,Email,Online,230.808,236.0,259.52,0.642,2.82,46-60,Low,0.9,3,1,2024,273,2023-06,9
C29422,VIP,2023-03-22,25,Female,Finance,35987,High School,Married,5,Product_D,5,64.08,0.297,PayPal,994,5486,0.434,10.2,Bronze,1.1,1,1,1,1,0.229,0.128,2024-08-29,16,Fall,1,53,1,93.4,0.087,2,76,Social,Store,698.782,198.8,72.18,0.507,5.68,18-30,High,1.1,8,3,2024,526,2023-03,17
C29423,VIP,2023-03-05,46,Male,Manufacturing,25000,Bachelor,Single,5,Product_C,1,36.26,0.356,Bank Transfer,10000,13086,0.11,48.1,Silver,5.0,4,11,1,1,0.371,0.151,2024-06-05,14,Winter,0,26,0,53.2,0.047,8,170,Social,Store,6440.0,10000.0,76.98,0.551,6.47,46-60,Premium,1.4,6,2,2024,458,2023-03,15
C29424,VIP,2023-02-23,54,Female,Education,25000,Bachelor,Married,3,Product_E,1,32.03,0.233,Credit Card,2769,21309,0.606,56.8,Gold,4.6,6,66,0,3,0.642,0.091,2023-09-09,9,Spring,0,25,0,38.8,0.029,0,50,Email,Phone,2123.823,2769.0,426.18,0.384,33.56,46-60,Premium,1.2,9,3,2023,198,2023-02,7
C29425,Regular,2023-01-19,31,Male,Other,25000,High School,Married,1,Product_E,1,67.95,0.262,Credit Card,100,11059,0.148,47.4,Silver,1.9,8,70,0,0,0.517,0.241,2023-08-05,19,Winter,0,54,0,54.3,0.005,12,68,Search,Online,73.8,100.0,162.63,0.389,0.22,31-45,Low,1.4,8,3,2023,198,2023-01,7
C29426,New,2023-12-23,46,Female,Retail,27440,Master,Single,5,Product_C,1,79.51,0.141,Credit Card,427,8434,0.066,20.4,Bronze,1.0,1,0,1,2,0.256,0.109,2023-01-28,15,Fall,1,2,1,87.8,0.022,5,147,Direct,Online,366.793,427.0,57.37,0.51,0.19,46-60,Medium,1.1,1,1,2023,-329,2023-12,-11
C29427,VIP,2023-11-02,33,Male,Healthcare,100413,High School,Married,1,Product_B,4,211.3,0.32,PayPal,1081,7671,0.355,9.8,Bronze,1.2,7,61,1,0,0.139,0.195,2024-02-10,16,Summer,1,43,1,93.6,0.003,5,130,Email,Online,735.0799999999999,270.25,59.01,0.467,2.95,31-45,High,0.9,2,1,2024,100,2023-11,3
C29428,VIP,2023-06-19,71,Male,IT,34459,High School,Single,3,Product_A,2,15.56,0.028,Credit Card,1581,4424,0.32,24.0,Bronze,2.9,3,14,0,0,0.482,0.004,2024-05-09,13,Spring,0,173,1,85.0,0.016,5,50,Email,Store,1536.732,790.5,88.48,0.338,10.12,60+,High,1.2,5,2,2024,325,2023-06,11
C29429,Regular,2023-04-19,22,Female,Healthcare,25000,Bachelor,Widowed,4,Product_D,5,17.27,0.295,Credit Card,793,3586,0.831,21.6,Bronze,1.9,2,20,1,0,0.35,0.422,2024-10-22,16,Summer,0,88,0,86.9,0.086,1,111,Referral,Online,559.065,158.6,32.31,0.621,5.94,18-30,Medium,0.9,10,4,2024,552,2023-04,18
C29430,VIP,2023-02-10,59,Male,Finance,89656,PhD,Married,3,Product_A,1,63.42,0.056,Bank Transfer,5642,65306,0.354,43.3,Silver,5.0,5,46,0,3,0.537,0.264,2024-03-26,5,Spring,0,3,1,61.1,0.032,3,146,Direct,Online,5326.048,5642.0,447.3,0.415,13.68,46-60,Premium,1.2,3,1,2024,410,2023-02,13
C29431,VIP,2023-07-23,18,Male,Finance,38015,Bachelor,Married,3,Product_E,1,37.43,0.24,PayPal,1155,5251,0.558,11.9,Bronze,1.8,1,75,1,0,0.765,0.004,2024-11-12,12,Winter,1,16,1,92.7,0.078,17,213,Email,Online,877.8,1155.0,24.65,0.59,3.03,18-30,High,1.4,11,4,2024,478,2023-07,16
C29432,Regular,2023-02-26,68,Male,IT,31484,High School,Single,3,Product_A,2,53.87,0.508,Credit Card,1276,11779,0.309,33.9,Silver,2.5,6,52,1,0,0.312,0.391,2023-08-05,15,Winter,0,17,0,74.5,0.122,0,233,Social,Phone,627.792,638.0,50.55,0.582,1.69,60+,High,1.4,8,3,2023,160,2023-02,6
C29433,VIP,2023-06-21,24,Female,Manufacturing,66319,Master,Single,1,Product_C,2,287.08,0.134,Credit Card,3699,27575,0.338,44.7,Silver,4.0,4,91,1,0,0.385,0.004,2023-01-23,20,Winter,0,19,0,58.8,0.039,2,174,Social,Store,3203.334,1849.5,158.48,0.467,7.19,18-30,Premium,1.4,1,1,2023,-149,2023-06,-5
C29434,New,2023-07-15,44,Male,Finance,25000,High School,Married,3,Product_B,4,86.15,0.06,PayPal,100,5179,0.073,33.3,Silver,1.9,1,26,0,0,0.581,0.273,2024-02-19,12,Spring,0,20,1,75.3,0.091,2,148,Referral,Online,94.0,25.0,34.99,0.442,0.05,31-45,Low,1.2,2,1,2024,219,2023-07,7
C29435,Regular,2023-07-20,18,Male,Manufacturing,25000,High School,Single,3,Product_C,1,69.14,0.055,Bank Transfer,412,10421,0.102,22.9,Bronze,2.1,5,4,1,0,0.358,0.444,2024-04-27,16,Fall,0,1,1,85.9,0.018,7,204,Direct,Store,389.34,412.0,51.08,0.638,0.21,18-30,Low,1.1,4,2,2024,282,2023-07,9
C29436,Regular,2023-08-30,21,Male,Healthcare,127576,High School,Married,3,Product_D,3,17.66,0.117,PayPal,225,12662,0.324,9.7,Bronze,1.0,3,173,0,0,0.146,0.117,2024-12-18,3,Winter,1,7,1,93.6,0.001,12,50,Social,Store,198.675,75.0,253.24,0.184,1.46,18-30,Low,1.4,12,4,2024,476,2023-08,16
C29437,VIP,2023-10-11,55,Male,Healthcare,148312,Bachelor,Married,5,Product_E,1,146.83,0.213,Credit Card,4548,39785,0.613,38.4,Silver,5.0,5,27,0,11,0.537,0.405,2023-05-04,10,Spring,1,94,1,68.4,0.023,1,67,Social,Online,3579.2760000000003,4548.0,593.81,0.468,41.61,46-60,Premium,1.2,5,2,2023,-160,2023-10,-5
C29438,Regular,2023-12-17,57,Male,Healthcare,85557,Bachelor,Married,5,Product_D,2,24.75,0.351,PayPal,725,11136,0.513,21.1,Bronze,1.1,6,9,0,0,0.593,0.508,2024-07-15,16,Fall,0,17,1,87.3,0.041,7,50,Direct,Store,470.52500000000003,362.5,222.72,0.525,7.44,46-60,Medium,1.1,7,3,2024,211,2023-12,7
C29439,New,2023-06-22,45,Female,Other,25000,Bachelor,Divorced,5,Product_C,1,71.11,0.125,Digital Wallet,438,6972,0.704,36.0,Silver,2.1,7,19,1,0,0.95,0.194,2023-05-19,8,Summer,0,73,1,71.8,0.082,9,148,Search,Store,383.25,438.0,47.11,0.733,2.08,31-45,Medium,0.9,5,2,2023,-34,2023-06,-1
C29440,VIP,2023-11-11,53,Female,Finance,123769,Master,Widowed,3,Product_B,3,73.25,0.033,PayPal,3597,15055,0.4,21.8,Bronze,2.7,2,30,1,0,0.482,0.262,2023-07-07,14,Fall,1,91,1,86.8,0.082,5,305,Social,Store,3478.299,1199.0,49.36,0.607,4.72,46-60,Premium,1.1,7,3,2023,-127,2023-11,-4
C29441,Regular,2023-08-16,57,Male,Finance,33159,Master,Single,3,Product_E,2,157.6,0.378,Credit Card,1802,11692,0.299,40.7,Silver,3.1,2,3,1,0,0.308,0.502,2023-07-07,11,Spring,1,50,0,65.0,0.056,5,50,Email,Online,1120.844,901.0,233.84,0.641,10.78,46-60,High,1.2,7,3,2023,-40,2023-08,-1
C29442,Regular,2023-02-23,31,Male,Manufacturing,112819,Bachelor,Divorced,3,Product_C,2,120.95,0.158,PayPal,3547,45988,0.399,61.1,Gold,4.5,3,61,1,1,0.561,0.086,2024-03-06,20,Summer,0,180,0,32.2,0.052,4,102,Referral,Store,2986.574,1773.5,450.86,0.561,13.88,31-45,Premium,0.9,3,1,2024,377,2023-02,13
C29443,New,2023-04-19,21,Male,Manufacturing,27510,Bachelor,Single,2,Product_A,1,16.07,0.234,Bank Transfer,606,7333,0.416,30.8,Silver,1.0,2,8,1,2,0.387,0.156,2024-02-25,13,Fall,1,58,1,78.3,0.009,7,50,Email,Online,464.196,606.0,146.66,0.559,5.04,18-30,Medium,1.1,2,1,2024,312,2023-04,10
C29444,VIP,2023-05-18,41,Female,Healthcare,57737,Bachelor,Married,1,Product_A,1,61.63,0.086,Digital Wallet,677,11276,0.164,36.1,Silver,2.5,3,4,0,0,0.306,0.141,2024-05-01,20,Winter,0,25,0,71.6,0.029,3,90,Social,Store,618.778,677.0,125.29,0.332,1.23,31-45,Medium,1.4,5,2,2024,349,2023-05,12
C29445,New,2023-02-07,33,Male,Retail,27567,Bachelor,Divorced,1,Product_E,1,15.92,0.221,Credit Card,107,965,0.791,3.3,Bronze,1.0,1,2,0,3,0.216,0.061,2024-08-11,14,Spring,0,65,1,95.7,0.181,11,172,Email,Online,83.35300000000001,107.0,5.61,0.282,0.49,31-45,Low,1.2,8,3,2024,551,2023-02,18
C29446,VIP,2023-02-28,47,Male,Retail,25000,Bachelor,Single,3,Product_E,2,23.74,0.083,PayPal,1557,6506,0.209,25.5,Silver,2.2,7,49,0,2,0.275,0.513,2024-10-19,20,Fall,0,21,1,83.7,0.002,4,50,Social,Store,1427.769,778.5,130.12,0.41,6.51,46-60,High,1.1,10,4,2024,599,2023-02,20
C29447,Regular,2023-03-08,50,Female,Finance,30650,Bachelor,Divorced,3,Product_B,4,25.03,0.059,Bank Transfer,2743,13567,0.508,32.6,Silver,2.3,6,27,1,4,0.049,0.136,2023-10-15,12,Fall,0,32,1,76.1,0.046,8,176,Social,App,2581.163,685.75,77.09,0.441,7.92,46-60,Premium,1.1,10,4,2023,221,2023-03,7
C29448,VIP,2023-11-08,31,Female,Education,159908,PhD,Single,5,Product_A,4,55.38,0.008,Credit Card,6474,129761,0.621,43.2,Silver,5.0,1,24,1,1,0.279,0.445,2023-03-25,14,Spring,0,180,1,61.2,0.018,8,50,Referral,Store,6422.208,1618.5,2595.22,0.604,80.41,31-45,Premium,1.2,3,1,2023,-228,2023-11,-8
C29449,VIP,2023-03-17,52,Female,Manufacturing,37105,High School,Widowed,2,Product_E,1,43.84,0.021,PayPal,304,902,0.371,3.5,Bronze,1.0,1,66,1,2,0.117,0.203,2024-09-21,12,Winter,0,60,1,95.7,0.013,0,50,Social,Online,297.616,304.0,18.04,0.46,2.26,46-60,Low,1.4,9,3,2024,554,2023-03,18
C29450,New,2023-11-20,51,Male,Finance,87754,Master,Single,5,Product_A,2,140.56,0.241,Bank Transfer,100,5164,0.382,4.5,Bronze,1.0,3,47,1,0,0.38,0.515,2023-01-17,8,Summer,1,16,1,95.4,0.094,2,197,Email,Online,75.9,50.0,26.21,0.643,0.19,46-60,Low,0.9,1,1,2023,-307,2023-11,-10
C29451,Regular,2023-10-02,52,Non-binary,Education,39995,Master,Single,1,Product_D,2,94.2,0.484,Credit Card,785,12884,0.58,17.0,Bronze,1.4,3,2,1,2,0.51,0.272,2024-06-08,12,Spring,0,48,1,90.0,0.111,3,101,Direct,Phone,405.06,392.5,127.56,0.634,4.51,46-60,Medium,1.2,6,2,2024,250,2023-10,8
C29452,VIP,2023-12-17,35,Male,Finance,40657,High School,Married,2,Product_E,3,62.37,0.025,PayPal,1936,4920,0.253,10.8,Bronze,1.8,7,13,1,0,0.675,0.299,2024-04-07,23,Winter,0,8,1,93.2,0.002,17,190,Social,Store,1887.6,645.33,25.89,0.685,2.58,31-45,High,1.4,4,2,2024,112,2023-12,4
C29453,Regular,2023-09-24,53,Male,Other,26079,Master,Married,3,Product_B,1,26.29,0.459,Credit Card,328,9752,0.202,23.9,Bronze,2.2,5,29,0,1,0.518,0.06,2024-06-04,11,Summer,1,3,1,85.1,0.0,1,91,Email,Online,177.44799999999998,328.0,107.16,0.358,0.73,46-60,Low,0.9,6,2,2024,254,2023-09,9
C29454,New,2023-02-04,49,Female,Retail,70744,Bachelor,Widowed,1,Product_E,2,13.72,0.229,PayPal,423,16747,0.376,15.5,Bronze,1.0,5,22,0,1,0.325,0.017,2024-10-24,11,Fall,0,26,1,90.9,0.03,8,152,Referral,Online,326.133,211.5,110.18,0.291,1.05,46-60,Low,1.1,10,4,2024,628,2023-02,20
C29455,Regular,2023-01-05,51,Male,Healthcare,27766,Master,Single,2,Product_D,3,26.68,0.159,Bank Transfer,100,171,0.466,0.8,Bronze,1.0,10,75,1,0,0.828,0.427,2024-06-03,13,Fall,0,1,1,96.4,0.084,1,89,Email,App,84.1,33.33,1.92,0.735,0.52,46-60,Low,1.1,6,2,2024,515,2023-01,17
C29456,Regular,2023-05-19,67,Male,Other,106828,Bachelor,Widowed,4,Product_B,4,65.71,0.189,PayPal,415,11607,0.134,21.4,Bronze,1.0,7,10,0,0,0.256,0.361,2024-03-17,15,Summer,0,53,1,87.1,0.021,1,65,Referral,Store,336.565,103.75,178.57,0.38,0.86,60+,Low,0.9,3,1,2024,303,2023-05,10
C29457,New,2023-03-28,46,Male,Other,48602,Bachelor,Married,5,Product_D,2,84.01,0.156,Credit Card,1175,15176,0.264,22.4,Bronze,2.3,3,0,1,2,0.162,0.431,2023-12-03,14,Winter,1,78,1,86.3,0.093,5,50,Search,Store,991.6999999999999,587.5,303.52,0.578,6.2,46-60,High,1.4,12,4,2023,250,2023-03,9
